Area,Point Order,Polygon ID,Latitude,Longitude
Yishun,0.056300000,27,1.424755066,103.859270623
Yishun,0.056400000,27,1.424740350,103.859320445
Yishun,0.056500000,27,1.424720664,103.859373653
Yishun,0.056600000,27,1.424706540,103.859405787
Yishun,0.056700000,27,1.424692317,103.859440809
Yishun,0.056800000,27,1.424673939,103.859489111
Yishun,0.056900000,27,1.424655176,103.859529856
Yishun,0.057000000,27,1.424627926,103.859578055
Yishun,0.057100000,27,1.424605626,103.859634942
Yishun,0.057200000,27,1.424590314,103.859676307
Yishun,0.057300000,27,1.424578756,103.859703141
Yishun,0.057400000,27,1.424562914,103.859745062
Yishun,0.057500000,27,1.424553363,103.859798340
Yishun,0.057600000,27,1.424546128,103.859856957
Yishun,0.057700000,27,1.424534435,103.859911374
Yishun,0.057800000,27,1.424515778,103.859949592
Yishun,0.057900000,27,1.424506377,103.859962841
Yishun,0.058000000,27,1.424478615,103.859985996
Yishun,0.058100000,27,1.424459279,103.860006385
Yishun,0.058200000,27,1.424439812,103.860022091
Yishun,0.058300000,27,1.424403911,103.860038810
Yishun,0.058400000,27,1.424373327,103.860064571
Yishun,0.058500000,27,1.424348896,103.860090514
Yishun,0.058600000,27,1.424287375,103.860170829
Yishun,0.058700000,27,1.424271388,103.860197901
Yishun,0.058800000,27,1.424266406,103.860223833
Yishun,0.058900000,27,1.424262974,103.860246706
Yishun,0.059000000,27,1.424251912,103.860265082
Yishun,0.059100000,27,1.424238360,103.860290888
Yishun,0.059200000,27,1.424227726,103.860316836
Yishun,0.059300000,27,1.424211678,103.860345540
Yishun,0.059400000,27,1.424196070,103.860381989
Yishun,0.059500000,27,1.424174214,103.860428860
Yishun,0.059600000,27,1.424157003,103.860458921
Yishun,0.059700000,27,1.424142208,103.860491873
Yishun,0.059800000,27,1.424122777,103.860525902
Yishun,0.059900000,27,1.424110107,103.860535537
Yishun,0.060000000,27,1.424101755,103.860558234
Yishun,0.060100000,27,1.424091465,103.860579452
Yishun,0.060200000,27,1.424075566,103.860600910
Yishun,0.060300000,27,1.424059060,103.860628382
Yishun,0.060400000,27,1.424033871,103.860685817
Yishun,0.060500000,27,1.424011891,103.860742468
Yishun,0.060600000,27,1.423991641,103.860786683
Yishun,0.060700000,27,1.423975997,103.860815899
Yishun,0.060800000,27,1.423945270,103.860878999
Yishun,0.060900000,27,1.423912147,103.860930335
Yishun,0.061000000,27,1.423886376,103.860987269
Yishun,0.061100000,27,1.423851370,103.861044536
Yishun,0.061200000,27,1.423822847,103.861096612
Yishun,0.061300000,27,1.423799617,103.861149015
Yishun,0.061400000,27,1.423770020,103.861228488
Yishun,0.061500000,27,1.423758039,103.861260324
Yishun,0.061600000,27,1.423729357,103.861310423
Yishun,0.061700000,27,1.423708468,103.861360296
Yishun,0.061800000,27,1.423697174,103.861398416
Yishun,0.061900000,27,1.423667155,103.861452231
Yishun,0.062000000,27,1.423640165,103.861509802
Yishun,0.062100000,27,1.423602711,103.861556943
Yishun,0.062200000,27,1.423567927,103.861610211
Yishun,0.062300000,27,1.423553550,103.861634811
Yishun,0.062400000,27,1.423539244,103.861660309
Yishun,0.062500000,27,1.423527323,103.861692869
Yishun,0.062600000,27,1.423521891,103.861722581
Yishun,0.062700000,27,1.423514915,103.861760191
Yishun,0.062800000,27,1.423508203,103.861789821
Yishun,0.062900000,27,1.423500456,103.861815551
Yishun,0.063000000,27,1.423499108,103.861850930
Yishun,0.063100000,27,1.423494668,103.861886177
Yishun,0.063200000,27,1.423496704,103.861938850
Yishun,0.063300000,27,1.423499070,103.861975210
Yishun,0.063400000,27,1.423504455,103.861988012
Yishun,0.063500000,27,1.423506158,103.862025153
Yishun,0.063600000,27,1.423509451,103.862057665
Yishun,0.063700000,27,1.423515990,103.862066756
Yishun,0.063800000,27,1.423517625,103.862080384
Yishun,0.063900000,27,1.423520649,103.862093179
Yishun,0.064000000,27,1.423541436,103.862105546
Yishun,0.064100000,27,1.423561361,103.862118516
Yishun,0.064200000,27,1.423595304,103.862149970
Yishun,0.064300000,27,1.423593367,103.862166579
Yishun,0.064400000,27,1.423590220,103.862188525
Yishun,0.064500000,27,1.423585051,103.862207911
Yishun,0.064600000,27,1.423585284,103.862240274
Yishun,0.064700000,27,1.423577122,103.862265312
Yishun,0.064800000,27,1.423566270,103.862297609
Yishun,0.064900000,27,1.423555395,103.862331899
Yishun,0.065000000,27,1.423543905,103.862362974
Yishun,0.065100000,27,1.423533773,103.862390692
Yishun,0.065200000,27,1.423523140,103.862412119
Yishun,0.065300000,27,1.423502847,103.862426311
Yishun,0.065400000,27,1.423487096,103.862440521
Yishun,0.065500000,27,1.423471713,103.862452536
Yishun,0.065600000,27,1.423448905,103.862462575
Yishun,0.065700000,27,1.423414011,103.862475879
Yishun,0.065800000,27,1.423373574,103.862483449
Yishun,0.065900000,27,1.423344378,103.862484019
Yishun,0.066000000,27,1.423318984,103.862482132
Yishun,0.066100000,27,1.423287784,103.862480323
Yishun,0.066200000,27,1.423268421,103.862481996
Yishun,0.066300000,27,1.423255319,103.862483129
Yishun,0.066400000,27,1.423237515,103.862489899
Yishun,0.066500000,27,1.423216643,103.862510464
Yishun,0.066600000,27,1.423199347,103.862537095
Yishun,0.066700000,27,1.423187171,103.862573292
Yishun,0.066800000,27,1.423164337,103.862607936
Yishun,0.066900000,27,1.423148248,103.862629229
Yishun,0.067000000,27,1.423133411,103.862661645
Yishun,0.067100000,27,1.423121336,103.862690054
Yishun,0.067200000,27,1.423108459,103.862721958
Yishun,0.067300000,27,1.423094466,103.862744539
Yishun,0.067400000,27,1.423081323,103.862766334
Yishun,0.067500000,27,1.423070471,103.862785063
Yishun,0.067600000,27,1.423064061,103.862811600
Yishun,0.067700000,27,1.423047129,103.862849599
Yishun,0.067800000,27,1.423038365,103.862869434
Yishun,0.067900000,27,1.423033430,103.862896219
Yishun,0.068000000,27,1.423018295,103.862936253
Yishun,0.068100000,27,1.423001875,103.862969332
Yishun,0.068200000,27,1.422986128,103.862994939
Yishun,0.068300000,27,1.422975851,103.863013984
Yishun,0.068400000,27,1.422961610,103.863051603
Yishun,0.068500000,27,1.422952882,103.863083195
Yishun,0.068600000,27,1.422945764,103.863119007
Yishun,0.068700000,27,1.422946177,103.863146837
Yishun,0.068800000,27,1.422947298,103.863201392
Yishun,0.068900000,27,1.422975604,103.863209141
Yishun,0.069000000,27,1.423001623,103.863215057
Yishun,0.069100000,27,1.423029459,103.863221074
Yishun,0.069200000,27,1.423096294,103.863231543
Yishun,0.069300000,27,1.423127481,103.863235609
Yishun,0.069400000,27,1.423153587,103.863228159
Yishun,0.069500000,27,1.423176689,103.863218493
Yishun,0.069600000,27,1.423222824,103.863186343
Yishun,0.069700000,27,1.423276867,103.863152764
Yishun,0.069800000,27,1.423292447,103.863152631
Yishun,0.069900000,27,1.423325387,103.863185873
Yishun,0.070000000,27,1.423345236,103.863210655
Yishun,0.070100000,27,1.423356532,103.863242304
Yishun,0.070200000,27,1.423367474,103.863277945
Yishun,0.070300000,27,1.423384278,103.863333914
Yishun,0.070400000,27,1.423400781,103.863383577
Yishun,0.070500000,27,1.423420689,103.863424785
Yishun,0.070600000,27,1.423429984,103.863446693
Yishun,0.070700000,27,1.423432981,103.863442920
Yishun,0.070800000,27,1.423437385,103.863437376
Yishun,0.070900000,27,1.423440991,103.863432835
Yishun,0.071000000,27,1.423441945,103.863431634
Yishun,0.071100000,27,1.423442961,103.863430356
Yishun,0.071200000,27,1.423443977,103.863429076
Yishun,0.071300000,27,1.423444677,103.863428196
Yishun,0.071400000,27,1.423445368,103.863427324
Yishun,0.071500000,27,1.423447942,103.863423940
Yishun,0.071600000,27,1.423450638,103.863420338
Yishun,0.071700000,27,1.423452994,103.863417190
Yishun,0.071800000,27,1.423455214,103.863414224
Yishun,0.071900000,27,1.423459943,103.863407906
Yishun,0.072000000,27,1.423464322,103.863402055
Yishun,0.072100000,27,1.423466106,103.863399671
Yishun,0.072200000,27,1.423467216,103.863398188
Yishun,0.072300000,27,1.423470343,103.863394010
Yishun,0.072400000,27,1.423471930,103.863391779
Yishun,0.072500000,27,1.423473085,103.863390147
Yishun,0.072600000,27,1.423479379,103.863381252
Yishun,0.072700000,27,1.423483394,103.863375577
Yishun,0.072800000,27,1.423485085,103.863373187
Yishun,0.072900000,27,1.423490244,103.863365896
Yishun,0.073000000,27,1.423491294,103.863364412
Yishun,0.073100000,27,1.423494415,103.863359977
Yishun,0.073200000,27,1.423495171,103.863358851
Yishun,0.073300000,27,1.423496091,103.863357480
Yishun,0.073400000,27,1.423503044,103.863347120
Yishun,0.073500000,27,1.423506616,103.863341800
Yishun,0.073600000,27,1.423512223,103.863333445
Yishun,0.073700000,27,1.423516605,103.863326917
Yishun,0.073800000,27,1.423519205,103.863322874
Yishun,0.073900000,27,1.423522820,103.863317215
Yishun,0.074000000,27,1.423527646,103.863309660
Yishun,0.074100000,27,1.423528578,103.863308202
Yishun,0.074200000,27,1.423530969,103.863304459
Yishun,0.074300000,27,1.423535056,103.863298061
Yishun,0.074400000,27,1.423539519,103.863291043
Yishun,0.074500000,27,1.423540631,103.863289222
Yishun,0.074600000,27,1.423542558,103.863286064
Yishun,0.074700000,27,1.423544659,103.863282622
Yishun,0.074800000,27,1.423544689,103.863282476
Yishun,0.074900000,27,1.423570796,103.863239072
Yishun,0.075000000,27,1.423615264,103.863160005
Yishun,0.075100000,27,1.423673534,103.863048028
Yishun,0.075200000,27,1.423697105,103.863000808
Yishun,0.075300000,27,1.423783427,103.862824660
Yishun,0.075400000,27,1.423909027,103.862567939
Yishun,0.075500000,27,1.424039936,103.862300367
Yishun,0.075600000,27,1.424187438,103.861998880
Yishun,0.075700000,27,1.424265214,103.861838678
Yishun,0.075800000,27,1.424361607,103.861632701
Yishun,0.075900000,27,1.424435733,103.861473867
Yishun,0.076000000,27,1.424501015,103.861333984
Yishun,0.076100000,27,1.424605345,103.861110432
Yishun,0.076200000,27,1.424749120,103.860802359
Yishun,0.076300000,27,1.424827906,103.860633538
Yishun,0.076400000,27,1.424908416,103.860461024
Yishun,0.076500000,27,1.425005076,103.860253908
Yishun,0.076600000,27,1.425122180,103.860002983
Yishun,0.076700000,27,1.425198513,103.859839419
Yishun,0.076800000,27,1.425292333,103.859638387
Yishun,0.076900000,27,1.425414200,103.859377255
Yishun,0.077000000,27,1.425453695,103.859292627
Yishun,0.077100000,27,1.425580309,103.859021324
Yishun,0.077200000,27,1.425649972,103.858872055
Yishun,0.077300000,27,1.425742803,103.858673142
Yishun,0.077400000,27,1.425812928,103.858522879
Yishun,0.077500000,27,1.425884687,103.858369116
Yishun,0.077600000,27,1.425937716,103.858255488
Yishun,0.077700000,27,1.426053666,103.858007035
Yishun,0.077800000,27,1.426169413,103.857759019
Yishun,0.077900000,27,1.426236745,103.857614742
Yishun,0.078000000,27,1.426148784,103.857577090
Yishun,0.078100000,27,1.426046218,103.857540016
Yishun,0.078200000,27,1.426000150,103.857527983
Yishun,0.078300000,27,1.425874132,103.857472740
Yishun,0.078400000,27,1.425761861,103.857422137
Yishun,0.078500000,27,1.425690006,103.857392916
Yishun,0.078600000,27,1.425528420,103.857328474
Woodlands,0.0001,32,1.451449884,103.776644013
Woodlands,0.0002,32,1.451500544,103.776729381
Woodlands,0.0003,32,1.451499790,103.776728836
Woodlands,0.0004,32,1.451500251,103.776729613
Woodlands,0.0005,32,1.451500544,103.776729381
Woodlands,0.0006,32,1.451502873,103.776733306
Woodlands,0.0007,32,1.451514431,103.776758331
Woodlands,0.0008,32,1.451522842,103.776778145
Woodlands,0.0009,32,1.451538983,103.776816165
Woodlands,0.001,32,1.451541012,103.776820945
Woodlands,0.0011,32,1.451602268,103.776940449
Woodlands,0.0012,32,1.451614520,103.776960959
Woodlands,0.0013,32,1.451636942,103.776998497
Woodlands,0.0014,32,1.451676229,103.777042878
Woodlands,0.0015,32,1.451682305,103.777054880
Woodlands,0.0016,32,1.451682309,103.777054888
Woodlands,0.0017,32,1.451706192,103.777102059
Woodlands,0.0018,32,1.451735079,103.777163531
Woodlands,0.0019,32,1.451765141,103.777210214
Woodlands,0.002,32,1.451797501,103.777276242
Woodlands,0.0021,32,1.451820627,103.777317227
Woodlands,0.0022,32,1.451826838,103.777329630
Woodlands,0.0023,32,1.451837884,103.777332039
Woodlands,0.0024,32,1.451876391,103.777363090
Woodlands,0.0025,32,1.451891965,103.777375650
Woodlands,0.0026,32,1.451935077,103.777430945
Woodlands,0.0027,32,1.452000918,103.777521283
Woodlands,0.0028,32,1.452073814,103.777620189
Woodlands,0.0029,32,1.452173358,103.777765355
Woodlands,0.003,32,1.452347053,103.778022665
Woodlands,0.0031,32,1.452411327,103.778116899
Woodlands,0.0032,32,1.452562290,103.778340567
Woodlands,0.0033,32,1.452640672,103.778455048
Woodlands,0.0034,32,1.452679002,103.778509953
Woodlands,0.0035,32,1.452797352,103.778456213
Woodlands,0.0036,32,1.452824001,103.778460106
Woodlands,0.0037,32,1.452885925,103.778570694
Woodlands,0.0038,32,1.452896898,103.778591721
Woodlands,0.0039,32,1.452948629,103.778650130
Woodlands,0.004,32,1.453020897,103.778730345
Woodlands,0.0041,32,1.452917440,103.778854175
Woodlands,0.0042,32,1.453006012,103.779009934
Woodlands,0.0043,32,1.453133750,103.779213318
Woodlands,0.0044,32,1.453149092,103.779204447
Woodlands,0.0045,32,1.453195424,103.779283487
Woodlands,0.0046,32,1.453209687,103.779305439
Woodlands,0.0047,32,1.453231962,103.779348473
Woodlands,0.0048,32,1.453280085,103.779419605
Woodlands,0.0049,32,1.453290621,103.779442043
Woodlands,0.005,32,1.453316596,103.779478768
Woodlands,0.0051,32,1.453475725,103.779739053
Woodlands,0.0052,32,1.453477977,103.779746845
Woodlands,0.0053,32,1.453517481,103.779813600
Woodlands,0.0054,32,1.453579550,103.779914826
Woodlands,0.0055,32,1.453686757,103.780099496
Woodlands,0.0056,32,1.453780444,103.780263021
Woodlands,0.0057,32,1.453849287,103.780388725
Woodlands,0.0058,32,1.453950869,103.780560032
Woodlands,0.0059,32,1.453989243,103.780621217
Woodlands,0.006,32,1.454182640,103.780944718
Woodlands,0.0061,32,1.454310142,103.781166464
Woodlands,0.0062,32,1.454418534,103.781346011
Woodlands,0.0063,32,1.454521446,103.781526448
Woodlands,0.0064,32,1.454554447,103.781579303
Woodlands,0.0065,32,1.454631978,103.781591549
Woodlands,0.0066,32,1.454671228,103.781605683
Woodlands,0.0067,32,1.454694208,103.781620770
Woodlands,0.0068,32,1.454708561,103.781632092
Woodlands,0.006900000,32,1.454719088,103.781659446
Woodlands,0.007000000,32,1.454714287,103.781714162
Woodlands,0.007100000,32,1.454680756,103.781802854
Woodlands,0.007200000,32,1.454778385,103.781968878
Woodlands,0.007300000,32,1.454816651,103.782042455
Woodlands,0.007400000,32,1.454980311,103.782325448
Woodlands,0.007500000,32,1.455027203,103.782391467
Woodlands,0.007600000,32,1.455061661,103.782437691
Woodlands,0.007700000,32,1.455075055,103.782449947
Woodlands,0.007800000,32,1.455083674,103.782461269
Woodlands,0.007900000,32,1.455187487,103.782534413
Woodlands,0.008000000,32,1.455279861,103.782585846
Woodlands,0.008100000,32,1.455338445,103.782618465
Woodlands,0.008200000,32,1.455411618,103.782667564
Woodlands,0.008300000,32,1.455442105,103.782702617
Woodlands,0.0084,32,1.455449223,103.782723653
Woodlands,0.0085,32,1.455450238,103.782797778
Woodlands,0.0086,32,1.455436013,103.782859882
Woodlands,0.0087,32,1.455404517,103.782957030
Woodlands,0.0088,32,1.455397409,103.782977070
Woodlands,0.0089,32,1.455404518,103.783024147
Woodlands,0.009,32,1.455431967,103.783077235
Woodlands,0.0091,32,1.455455346,103.783130325
Woodlands,0.0092,32,1.455465502,103.783150364
Woodlands,0.0093,32,1.455489894,103.783207469
Woodlands,0.0094,32,1.455490364,103.783209319
Woodlands,0.0095,32,1.455500069,103.783247538
Woodlands,0.0096,32,1.455504130,103.783282592
Woodlands,0.0097,32,1.455516322,103.783309640
Woodlands,0.0098,32,1.455546819,103.783397792
Woodlands,0.0099,32,1.455569176,103.783444869
Woodlands,0.01,32,1.455584424,103.783471917
Woodlands,0.0101,32,1.455639311,103.783535034
Woodlands,0.0102,32,1.455688093,103.783568092
Woodlands,0.0103,32,1.455735853,103.783596146
Woodlands,0.0104,32,1.455791834,103.783619867
Woodlands,0.0105,32,1.455794591,103.783620470
Woodlands,0.0106,32,1.455873218,103.783637667
Woodlands,0.0107,32,1.455873385,103.783637751
Woodlands,0.0108,32,1.455952351,103.783677761
Woodlands,0.0109,32,1.456021309,103.783717864
Woodlands,0.011,32,1.456057494,103.783744588
Woodlands,0.0111,32,1.456169410,103.783841500
Woodlands,0.0112,32,1.456273433,103.783943974
Woodlands,0.0113,32,1.456365001,103.784026401
Woodlands,0.0114,32,1.456489363,103.784144475
Woodlands,0.0115,32,1.456526678,103.784183455
Woodlands,0.0116,32,1.456569645,103.784216874
Woodlands,0.0117,32,1.456698529,103.784348309
Woodlands,0.0118,32,1.456773160,103.784489793
Woodlands,0.0119,32,1.456783787,103.784555508
Woodlands,0.012,32,1.456784775,103.784659216
Woodlands,0.0121,32,1.456790573,103.784680144
Woodlands,0.0122,32,1.456802158,103.784700119
Woodlands,0.0123,32,1.456825329,103.784730573
Woodlands,0.0124,32,1.456850434,103.784757207
Woodlands,0.0125,32,1.456896784,103.784797158
Woodlands,0.0126,32,1.456928645,103.784819038
Woodlands,0.0127,32,1.457015537,103.784864685
Woodlands,0.0128,32,1.457045463,103.784885613
Woodlands,0.0129,32,1.457153590,103.784947435
Woodlands,0.013,32,1.457343818,103.785161487
Woodlands,0.0131,32,1.457500232,103.785363166
Woodlands,0.0132,32,1.457571687,103.785397410
Woodlands,0.0133,32,1.457589060,103.785410718
Woodlands,0.0134,32,1.457620741,103.785446213
Woodlands,0.0135,32,1.457633818,103.785471966
Woodlands,0.0136,32,1.457652360,103.785575018
Woodlands,0.0137,32,1.457656719,103.785581461
Woodlands,0.0138,32,1.457687215,103.785614735
Woodlands,0.0139,32,1.457714446,103.785632977
Woodlands,0.014,32,1.457740591,103.785643706
Woodlands,0.0141,32,1.457764548,103.785649070
Woodlands,0.0142,32,1.457765442,103.785649113
Woodlands,0.0143,32,1.457828803,103.785652276
Woodlands,0.0144,32,1.457831219,103.785652751
Woodlands,0.0145,32,1.457845145,103.785655492
Woodlands,0.0146,32,1.457881094,103.785679098
Woodlands,0.0147,32,1.457951907,103.785778923
Woodlands,0.0148,32,1.458003105,103.785866931
Woodlands,0.0149,32,1.458144743,103.786143860
Woodlands,0.015,32,1.458174173,103.786210410
Woodlands,0.0151,32,1.458320141,103.786397164
Woodlands,0.0152,32,1.458406212,103.786519525
Woodlands,0.0153,32,1.458418195,103.786546357
Woodlands,0.0154,32,1.458425512,103.786584089
Woodlands,0.0155,32,1.458425602,103.786584550
Woodlands,0.0156,32,1.458434828,103.786632047
Woodlands,0.0157,32,1.458506701,103.786773585
Woodlands,0.0158,32,1.458544613,103.786839074
Woodlands,0.0159,32,1.458587400,103.786903613
Woodlands,0.016,32,1.458610697,103.786954634
Woodlands,0.0161,32,1.458630079,103.787009493
Woodlands,0.0162,32,1.458650552,103.787077889
Woodlands,0.0163,32,1.458664937,103.787125943
Woodlands,0.0164,32,1.458688242,103.787176983
Woodlands,0.0165,32,1.458713548,103.787205890
Woodlands,0.0166,32,1.458819712,103.787292693
Woodlands,0.0167,32,1.458886862,103.787371715
Woodlands,0.0168,32,1.458965779,103.787424803
Woodlands,0.0169,32,1.459062320,103.787456774
Woodlands,0.017,32,1.459102283,103.787476102
Woodlands,0.0171,32,1.459172427,103.787526278
Woodlands,0.0172,32,1.459205537,103.787556174
Woodlands,0.0173,32,1.459229865,103.787587004
Woodlands,0.0174,32,1.459238610,103.787604339
Woodlands,0.017500000,32,1.459237544,103.787641847
Woodlands,0.017600000,32,1.459240745,103.787676946
Woodlands,0.017700000,32,1.459279428,103.787768576
